2, 10, 16, 17, 24
2, 8, 13, 22, 37
6, 12, 18, 21, 37
1, 2, 20, 29, 40
6, 14, 25, 26, 34
3, 4, 19, 23, 34
5, 31, 32, 35, 40
12, 18, 28, 30, 31
5, 20, 24, 30, 32
10, 11, 18, 21, 23
3, 11, 17, 30, 33
2, 3, 10, 12, 20
2, 7, 23, 26, 38
5, 30, 31, 34, 40
14, 16, 25, 32, 36
4, 14, 32, 34, 39
3, 7, 30, 34, 38
11, 13, 22, 38, 39
10, 15, 34, 39, 40
14, 21, 22, 24, 33
4, 9, 10, 20, 38
5, 12, 22, 23, 36
9, 10, 23, 34, 39
2, 10, 13, 23, 37
10, 11, 17, 29, 34
6, 11, 16, 22, 31
1, 7, 14, 15, 21
11, 13, 25, 33, 36
3, 4, 18, 26, 29
1, 2, 4, 9, 12
5, 7, 10, 15, 32
4, 15, 29, 37, 39
1, 17, 19, 25, 33
8, 13, 21, 29, 32
13, 20, 26, 30, 34
6, 9, 12, 20, 28
4, 11, 23, 24, 34
7, 11, 32, 34, 37
7, 12, 22, 28, 40
13, 18, 24, 33, 37
18, 19, 22, 35, 36
19, 20, 24, 27, 30
17, 23, 27, 29, 39
9, 13, 14, 31, 38
4, 14, 15, 16, 25
11, 13, 20, 33, 37
17, 22, 29, 35, 36
7, 14, 23, 30, 38
6, 20, 27, 29, 32
4, 9, 10, 34, 38
10, 27, 32, 35, 38
12, 14, 16, 22, 33
3, 11, 13, 21, 28
3, 8, 24, 27, 30
3, 6, 13, 34, 38
12, 26, 33, 34, 38
2, 5, 13, 30, 40
6, 11, 14, 23, 25
5, 6, 12, 29, 40
2, 17, 21, 25, 26
11, 16, 19, 29, 31
8, 18, 30, 33, 35
6, 18, 24, 30, 34
3, 5, 8, 16, 35
2, 14, 26, 36, 38
8, 12, 13, 22, 33
7, 10, 16, 20, 33
3, 17, 24, 31, 37
11, 14, 23, 32, 34
4, 5, 14, 22, 40
15, 18, 26, 33, 38
2, 15, 19, 30, 34
8, 11, 14, 17, 18
11, 13, 14, 21, 27
7, 10, 29, 31, 40
3, 8, 12, 28, 40
1, 13, 19, 28, 38
3, 7, 11, 24, 36
1, 2, 10, 25, 39
1, 9, 17, 19, 40
9, 14, 23, 25, 33
3, 6, 22, 33, 39
3, 12, 18, 31, 40
9, 13, 27, 34, 39
1, 10, 12, 28, 38
3, 5, 16, 27, 31
8, 21, 23, 27, 32
15, 29, 34, 35, 40
12, 14, 28, 30, 40
16, 19, 23, 37, 39
1, 3, 7, 8, 38
14, 18, 24, 30, 33
3, 7, 22, 28, 37
8, 10, 15, 22, 31
3, 6, 13, 18, 25
7, 10, 18, 25, 36
8, 21, 25, 28, 39
9, 15, 18, 27, 39
2, 3, 5, 21, 26
10, 23, 24, 36, 38
9, 13, 22, 26, 30
4, 8, 15, 20, 30
2, 6, 11, 22, 35
1, 6, 18, 28, 36
1, 9, 15, 27, 39
3, 10, 19, 23, 27
10, 15, 24, 35, 39
3, 5, 15, 21, 23
20, 22, 30, 34, 38
4, 8, 15, 17, 40
10, 20, 26, 28, 30
5, 18, 26, 31, 34
5, 13, 15, 21, 36
24, 27, 29, 36, 40
9, 13, 19, 36, 37
19, 20, 22, 37, 38
5, 7, 16, 18, 32
3, 7, 16, 20, 40
5, 11, 23, 30, 31
4, 12, 19, 21, 25
2, 11, 13, 34, 38
5, 8, 29, 34, 40
12, 13, 17, 20, 35
4, 11, 14, 16, 39
3, 19, 22, 28, 38
9, 10, 16, 25, 32
2, 15, 18, 31, 32
2, 13, 19, 26, 32
6, 11, 27, 30, 34
3, 7, 9, 15, 17
3, 21, 27, 28, 38
17, 19, 26, 30, 40
11, 22, 24, 26, 32
1, 5, 18, 34, 37
4, 11, 12, 26, 38
1, 3, 16, 23, 37
12, 13, 18, 22, 23
2, 23, 25, 29, 33
6, 9, 13, 14, 36
2, 9, 20, 27, 32
9, 12, 26, 32, 40
4, 8, 12, 24, 34
5, 15, 17, 30, 32
16, 18, 23, 26, 40
21, 28, 29, 32, 39
1, 5, 13, 18, 25
2, 15, 24, 33, 37
9, 17, 18, 19, 22
18, 25, 32, 38, 39
1, 7, 13, 34, 38
1, 13, 27, 28, 36
4, 23, 26, 32, 38
14, 20, 24, 26, 32
17, 18, 24, 27, 40
8, 19, 21, 35, 37
12, 21, 27, 30, 31
3, 16, 19, 20, 35
2, 7, 12, 19, 27
5, 8, 13, 24, 31
9, 26, 28, 32, 33
15, 16, 17, 27, 32
11, 14, 19, 30, 39
1, 14, 15, 32, 37
4, 5, 12, 20, 26
13, 25, 26, 34, 40
5, 8, 11, 20, 25
11, 20, 23, 29, 31
6, 29, 33, 36, 39
10, 15, 25, 33, 38
1, 9, 19, 28, 36
6, 11, 20, 23, 37
7, 12, 14, 26, 35
2, 9, 10, 27, 31
5, 6, 15, 19, 31
2, 10, 30, 32, 39
17, 29, 34, 35, 37
10, 15, 16, 23, 31
22, 28, 32, 33, 39
11, 14, 23, 28, 36
10, 17, 21, 34, 38
7, 21, 27, 30, 36
4, 8, 29, 33, 35
16, 20, 21, 26, 28
13, 22, 26, 32, 37
17, 21, 26, 29, 37
17, 25, 30, 31, 37
13, 15, 17, 35, 40
4, 6, 21, 24, 35
18, 23, 27, 35, 40
9, 17, 20, 33, 35
6, 14, 20, 22, 30
5, 6, 8, 11, 19
3, 16, 19, 20, 26
5, 15, 23, 27, 29
7, 16, 29, 34, 39
5, 9, 14, 23, 24
4, 10, 16, 27, 40
29, 30, 33, 34, 36
4, 6, 11, 25, 39
4, 11, 16, 21, 22
4, 5, 9, 21, 26
4, 16, 18, 19, 34
3, 4, 8, 20, 33
2, 22, 28, 29, 35
12, 21, 22, 24, 37
9, 22, 23, 32, 34
2, 5, 14, 18, 34
1, 2, 10, 23, 29
14, 26, 29, 31, 36
1, 6, 7, 16, 23
3, 11, 17, 20, 21
1, 6, 17, 35, 36
14, 19, 22, 35, 38
2, 14, 26, 31, 33
4, 16, 22, 28, 39
8, 12, 15, 16, 27
8, 15, 16, 20, 26
11, 16, 31, 34, 37
7, 8, 25, 31, 32
1, 12, 17, 34, 36
1, 6, 13, 17, 39
2, 3, 4, 5, 33
3, 4, 8, 21, 28
5, 17, 18, 24, 36
7, 11, 19, 38, 39
6, 10, 15, 21, 32
18, 29, 36, 37, 38
11, 20, 22, 27, 30
8, 12, 23, 25, 27
4, 11, 18, 28, 32
1, 3, 11, 21, 36
5, 22, 29, 32, 33
11, 16, 32, 38, 39
9, 13, 26, 31, 32
10, 11, 28, 35, 38
8, 12, 14, 30, 38
1, 30, 32, 38, 39
7, 10, 18, 19, 31
4, 11, 23, 33, 34
14, 16, 19, 27, 31
10, 18, 20, 34, 36
1, 4, 5, 11, 14
1, 11, 14, 21, 37
2, 3, 11, 13, 25
3, 5, 7, 16, 20
1, 7, 17, 21, 40
9, 10, 14, 26, 30
8, 10, 23, 32, 39
9, 12, 18, 24, 26
7, 8, 13, 15, 17
6, 11, 13, 18, 32
17, 19, 26, 28, 31
1, 7, 16, 36, 39
9, 12, 21, 28, 30
6, 10, 18, 27, 37
10, 13, 32, 33, 37
2, 25, 26, 32, 37
10, 13, 19, 25, 38
17, 18, 19, 20, 39
6, 23, 27, 37, 40
13, 23, 25, 32, 37
2, 6, 14, 27, 29
11, 14, 15, 28, 30
2, 26, 29, 33, 35
11, 14, 24, 25, 39
4, 15, 19, 20, 22
3, 21, 27, 31, 37
11, 18, 23, 28, 34
1, 4, 6, 19, 28
4, 19, 25, 34, 35
10, 11, 23, 26, 27
12, 14, 22, 29, 38
11, 15, 27, 31, 35
8, 16, 32, 38, 39
4, 12, 16, 17, 28
2, 4, 13, 22, 29
11, 14, 18, 20, 25
6, 12, 32, 39, 40
9, 25, 33, 37, 40
1, 2, 14, 17, 22
11, 16, 20, 22, 37
14, 18, 34, 39, 40
8, 11, 14, 15, 34
21, 23, 24, 30, 33
22, 23, 25, 29, 34
4, 16, 30, 33, 37
9, 12, 20, 22, 27
16, 23, 24, 32, 34
3, 10, 13, 32, 38
19, 24, 26, 29, 37
5, 10, 22, 32, 38
5, 19, 26, 39, 40
3, 4, 16, 21, 31
13, 15, 26, 28, 36
2, 8, 9, 13, 27
6, 13, 19, 23, 33
23, 24, 26, 28, 36
13, 20, 22, 27, 37
10, 12, 29, 31, 34
21, 24, 27, 37, 40
2, 5, 9, 20, 24
6, 7, 22, 25, 30
4, 11, 17, 22, 32
13, 20, 23, 29, 30
11, 12, 14, 23, 35
15, 23, 32, 37, 40
25, 26, 35, 37, 40
12, 15, 17, 22, 38
2, 19, 23, 33, 36
12, 16, 21, 24, 39
3, 21, 29, 33, 36
5, 10, 20, 24, 40
11, 26, 28, 36, 37
2, 13, 18, 24, 38
14, 20, 24, 30, 39
13, 16, 20, 36, 40
19, 29, 32, 33, 40
17, 18, 22, 27, 32
4, 6, 12, 13, 30
21, 22, 26, 33, 40
5, 17, 20, 29, 34
6, 10, 28, 38, 39
10, 13, 15, 28, 29
3, 9, 14, 24, 34
6, 13, 18, 33, 39
5, 36, 38, 39, 40
8, 11, 12, 17, 27
14, 15, 22, 35, 37
6, 8, 14, 17, 33
1, 3, 17, 32, 39
16, 23, 24, 28, 34
15, 16, 26, 27, 35
12, 15, 19, 24, 27
1, 12, 15, 25, 40
20, 23, 24, 26, 30
12, 17, 24, 25, 32
7, 14, 21, 33, 37
13, 14, 28, 37, 40
1, 3, 17, 18, 32
2, 13, 23, 25, 26
8, 10, 26, 28, 37
13, 26, 28, 30, 39
18, 29, 30, 37, 38
3, 8, 16, 23, 33
4, 5, 7, 11, 35
5, 16, 28, 37, 38
3, 6, 18, 22, 26
3, 10, 21, 35, 39
5, 7, 29, 30, 33
4, 18, 19, 26, 38
6, 13, 22, 23, 25
4, 8, 23, 30, 37
5, 7, 12, 23, 33
12, 14, 17, 20, 37
28, 31, 32, 36, 38
6, 9, 10, 26, 38
10, 12, 21, 26, 40
1, 10, 21, 35, 39
12, 25, 27, 33, 37
6, 10, 13, 32, 37
6, 10, 20, 27, 28
7, 10, 12, 38, 40
3, 9, 13, 22, 34
4, 5, 8, 15, 36
4, 5, 6, 31, 37
6, 7, 16, 20, 26
6, 7, 11, 13, 14
10, 11, 15, 31, 32
2, 12, 22, 24, 39
31, 32, 35, 37, 38
1, 13, 25, 27, 33
7, 21, 23, 33, 40
1, 7, 22, 29, 40
1, 15, 16, 30, 36
1, 7, 19, 23, 39
1, 5, 13, 15, 35
6, 7, 15, 21, 38
5, 26, 27, 28, 31
5, 21, 26, 38, 40
4, 17, 25, 27, 39
4, 5, 17, 18, 26
6, 11, 17, 18, 19
20, 23, 27, 36, 40
4, 6, 15, 32, 36
5, 12, 14, 16, 32
8, 10, 16, 22, 25
7, 9, 10, 25, 29
12, 18, 26, 30, 37
23, 27, 29, 34, 39
7, 11, 21, 24, 28
1, 15, 23, 36, 38
2, 10, 13, 23, 27
20, 21, 27, 36, 37
1, 13, 22, 27, 40
5, 9, 27, 31, 36
2, 4, 27, 30, 33
12, 26, 29, 35, 39
7, 23, 26, 27, 40
9, 18, 22, 24, 25
3, 11, 23, 25, 26
7, 14, 17, 20, 38
8, 11, 19, 22, 35
8, 10, 16, 17, 23
10, 19, 22, 28, 32
1, 14, 30, 35, 37
8, 19, 22, 34, 35
25, 28, 32, 36, 37
2, 18, 25, 28, 30
1, 15, 28, 38, 39
3, 19, 22, 28, 32
3, 11, 13, 36, 39
8, 9, 17, 29, 38
2, 11, 22, 26, 39
4, 6, 16, 30, 38
6, 18, 25, 30, 33
5, 6, 23, 37, 38
3, 12, 17, 24, 28
10, 21, 22, 26, 34
5, 22, 38, 39, 40
9, 19, 21, 29, 36
2, 11, 13, 25, 38
4, 8, 14, 22, 32
4, 11, 20, 31, 37
25, 26, 33, 34, 36
8, 10, 19, 27, 34
13, 14, 23, 29, 36
3, 10, 18, 23, 28
7, 8, 11, 13, 35
3, 5, 28, 31, 32
9, 14, 16, 28, 38
15, 22, 26, 27, 36
3, 20, 21, 25, 36
13, 21, 22, 30, 31
2, 15, 20, 23, 26
4, 32, 35, 36, 37
9, 10, 24, 26, 39
10, 22, 23, 30, 40
7, 8, 15, 16, 31
1, 7, 13, 17, 20
13, 21, 23, 37, 39
17, 18, 20, 31, 32
2, 7, 8, 13, 30
1, 12, 19, 24, 27
4, 19, 21, 32, 39
4, 9, 16, 23, 36
11, 19, 20, 29, 36
7, 18, 21, 27, 34
1, 3, 7, 22, 38
10, 21, 22, 29, 30
6, 9, 11, 12, 36
2, 3, 13, 15, 40
9, 17, 20, 25, 39
14, 23, 26, 27, 39
3, 4, 16, 26, 40
5, 9, 26, 27, 31
8, 14, 17, 26, 39
13, 18, 22, 29, 35
5, 13, 14, 19, 32
8, 9, 22, 25, 38
8, 9, 17, 32, 37
7, 8, 19, 30, 39
8, 17, 21, 26, 35
2, 4, 7, 17, 39
2, 15, 17, 22, 29
14, 16, 19, 33, 39
7, 18, 21, 22, 37
5, 18, 37, 38, 40
2, 13, 27, 30, 38
4, 25, 30, 31, 38
1, 28, 31, 34, 36
9, 11, 13, 32, 40
3, 11, 13, 15, 33
4, 9, 24, 28, 30
14, 28, 29, 33, 35
3, 5, 10, 16, 26
4, 5, 23, 24, 26
6, 20, 28, 30, 32
11, 26, 28, 34, 40
2, 8, 16, 30, 40
2, 6, 21, 30, 33
3, 6, 9, 18, 33
19, 25, 26, 29, 36
6, 14, 30, 33, 34
2, 8, 14, 19, 39
3, 4, 16, 29, 38
3, 7, 26, 28, 29
14, 16, 20, 21, 40
16, 20, 35, 36, 38
7, 15, 18, 26, 30
9, 11, 19, 20, 21
2, 29, 30, 31, 38
1, 19, 26, 29, 37
22, 24, 30, 31, 38
4, 6, 11, 15, 28
9, 16, 22, 26, 37
4, 7, 14, 16, 39
1, 2, 8, 17, 37
8, 10, 17, 29, 40
3, 12, 16, 21, 34
13, 14, 21, 29, 38
7, 9, 15, 30, 37
5, 8, 21, 24, 27
2, 11, 12, 31, 32
7, 11, 12, 36, 37
3, 7, 12, 25, 28
7, 16, 17, 25, 29
6, 7, 11, 14, 27
18, 26, 34, 36, 39
3, 14, 19, 26, 30
2, 11, 14, 27, 32
5, 6, 21, 25, 40
19, 25, 33, 38, 39
5, 13, 20, 26, 39
17, 21, 23, 30, 37
6, 8, 31, 35, 38
11, 15, 26, 31, 38
11, 13, 22, 26, 38
4, 8, 13, 24, 36
6, 16, 17, 28, 30
4, 16, 19, 22, 32
3, 19, 24, 27, 38
1, 3, 11, 24, 33
8, 12, 17, 19, 31
3, 6, 12, 29, 30
7, 10, 16, 19, 28
3, 7, 15, 16, 21
4, 10, 17, 23, 32
2, 16, 22, 23, 24
3, 16, 20, 23, 30
4, 5, 13, 28, 32
5, 12, 14, 20, 32
7, 18, 21, 35, 38
6, 19, 20, 23, 29
22, 27, 31, 32, 36
12, 14, 20, 36, 37
2, 24, 25, 28, 38
18, 20, 21, 29, 32
9, 11, 12, 15, 34
9, 25, 26, 28, 39
3, 4, 34, 37, 38
6, 7, 19, 31, 40
6, 20, 28, 35, 39
9, 15, 16, 17, 20
3, 12, 18, 38, 39
9, 11, 17, 22, 27
2, 5, 11, 24, 25
1, 29, 32, 35, 36
13, 16, 21, 25, 34
9, 20, 21, 23, 26
12, 23, 25, 29, 34
4, 6, 27, 28, 38
1, 9, 12, 31, 38
9, 14, 19, 30, 37
9, 10, 25, 33, 37
7, 9, 26, 35, 38
1, 11, 29, 31, 33
1, 11, 22, 25, 26
4, 22, 28, 31, 32
9, 22, 27, 30, 37
3, 4, 18, 29, 36
13, 16, 26, 32, 34
3, 4, 20, 28, 32
6, 13, 14, 15, 36
5, 13, 15, 33, 36
5, 11, 22, 25, 36
10, 17, 19, 27, 29
26, 30, 34, 39, 40
10, 11, 15, 28, 36
23, 27, 28, 36, 37
1, 19, 21, 27, 33
10, 17, 25, 31, 37
8, 11, 13, 20, 26
2, 8, 12, 13, 16
26, 30, 32, 38, 40
4, 25, 33, 34, 37
6, 21, 26, 31, 40
2, 5, 6, 10, 22
6, 12, 19, 31, 33
13, 15, 22, 27, 40
4, 8, 30, 34, 37
2, 9, 10, 35, 37
13, 17, 29, 36, 37
11, 13, 16, 19, 30
9, 24, 26, 32, 35
5, 7, 12, 14, 15
13, 24, 25, 32, 35
7, 17, 33, 38, 40
5, 7, 18, 28, 30
9, 14, 19, 24, 32
4, 15, 16, 37, 40
13, 14, 15, 27, 32
4, 27, 29, 34, 36
9, 11, 15, 24, 40
8, 23, 26, 29, 30
12, 14, 23, 25, 39
24, 25, 28, 31, 32
12, 21, 22, 23, 39
10, 26, 32, 38, 39
1, 4, 31, 37, 39
1, 10, 12, 33, 37
4, 11, 18, 27, 34
3, 9, 14, 22, 40
8, 11, 12, 14, 21
8, 12, 26, 28, 35
5, 8, 11, 23, 24
15, 20, 22, 24, 35
7, 14, 18, 28, 35
2, 5, 12, 25, 27
2, 13, 23, 24, 26
16, 21, 23, 31, 34
7, 24, 25, 28, 33
5, 7, 9, 24, 34
2, 13, 16, 23, 28
4, 11, 20, 22, 25
16, 17, 27, 30, 31
13, 34, 37, 39, 40
4, 11, 17, 20, 30
1, 4, 12, 19, 39
2, 15, 19, 26, 38
6, 8, 9, 14, 24
3, 6, 9, 14, 25
4, 14, 18, 19, 39
14, 15, 21, 35, 36
11, 14, 18, 31, 36
8, 10, 18, 26, 39
8, 11, 18, 27, 33
4, 7, 10, 15, 24
6, 8, 19, 32, 39
11, 13, 16, 26, 31
4, 16, 21, 31, 36
6, 8, 18, 25, 29
1, 4, 32, 37, 38
2, 16, 19, 34, 38
12, 13, 20, 30, 34
10, 15, 18, 19, 29
3, 25, 27, 31, 40
7, 16, 20, 21, 33
1, 2, 11, 24, 40
7, 19, 29, 31, 37
3, 8, 14, 21, 23
1, 3, 14, 17, 27
13, 15, 16, 23, 27
2, 5, 17, 20, 21
18, 23, 24, 27, 34
4, 16, 25, 31, 37
22, 27, 30, 33, 38
5, 25, 31, 35, 37
3, 4, 6, 23, 26
4, 8, 14, 23, 39
3, 5, 6, 39, 40
14, 17, 24, 32, 38
8, 20, 27, 37, 40
2, 10, 17, 19, 34
1, 17, 21, 24, 28
1, 12, 19, 28, 31
4, 6, 11, 27, 38
10, 13, 23, 28, 36
7, 15, 16, 29, 35
2, 7, 10, 20, 28
8, 32, 38, 39, 40
9, 24, 25, 34, 37
2, 13, 14, 23, 32
13, 27, 29, 36, 37
5, 18, 26, 38, 39
4, 9, 11, 23, 24
5, 23, 29, 30, 34
10, 22, 28, 29, 32
8, 13, 26, 34, 40
12, 16, 22, 30, 35
5, 9, 11, 17, 32
2, 10, 28, 37, 40
4, 10, 29, 31, 34
19, 21, 22, 30, 35
16, 20, 28, 30, 34
9, 10, 19, 24, 34
13, 18, 21, 36, 38
2, 12, 13, 20, 35
7, 21, 33, 36, 39
6, 8, 9, 12, 17
6, 22, 33, 34, 38
18, 19, 33, 35, 38
15, 23, 28, 34, 39
11, 12, 23, 36, 39
14, 29, 32, 38, 39
9, 15, 22, 39, 40
14, 20, 29, 36, 39
3, 5, 9, 33, 34
3, 4, 16, 21, 25
23, 26, 30, 38, 39
7, 21, 24, 29, 33
5, 8, 17, 19, 25
10, 12, 21, 27, 36
5, 8, 28, 30, 38
2, 11, 13, 21, 34
5, 9, 26, 28, 34
4, 11, 13, 16, 40
8, 26, 34, 39, 40
1, 5, 15, 21, 29
7, 10, 20, 25, 26
4, 15, 18, 31, 36
13, 19, 20, 23, 33
12, 19, 24, 32, 36
17, 21, 22, 31, 36
9, 10, 27, 29, 33
3, 15, 20, 21, 39
16, 24, 30, 31, 36
14, 16, 17, 22, 25
7, 11, 18, 19, 22
6, 19, 23, 35, 38
1, 3, 13, 17, 36
4, 9, 10, 23, 25
2, 10, 15, 22, 24
5, 14, 28, 32, 40
4, 16, 18, 21, 23
9, 10, 26, 27, 35
10, 24, 26, 36, 39
6, 17, 18, 22, 37
1, 19, 25, 29, 39
5, 11, 14, 19, 27
6, 14, 18, 28, 39
19, 24, 25, 35, 38
4, 6, 12, 25, 36
4, 5, 8, 20, 28
6, 10, 11, 37, 39
6, 18, 22, 37, 39
4, 5, 19, 28, 31
16, 21, 24, 34, 35
2, 8, 14, 16, 19
1, 12, 14, 34, 35
9, 10, 16, 32, 39
15, 16, 18, 31, 40
1, 10, 18, 24, 35
6, 7, 29, 30, 31
6, 19, 26, 34, 35
1, 20, 30, 31, 39
2, 11, 13, 38, 39
3, 5, 17, 34, 38
6, 7, 10, 15, 23
11, 16, 31, 33, 38
7, 13, 14, 36, 39
7, 10, 11, 27, 39
10, 12, 18, 31, 40
5, 6, 8, 11, 37
9, 25, 32, 33, 34
13, 15, 17, 37, 38
24, 25, 28, 38, 40
1, 7, 9, 21, 25
1, 6, 8, 10, 23
1, 11, 14, 25, 31
10, 11, 14, 19, 33
6, 10, 24, 26, 29
14, 24, 26, 33, 39
11, 24, 31, 32, 38
2, 8, 12, 32, 33
4, 12, 20, 36, 39
6, 10, 26, 32, 40
10, 19, 33, 35, 37
19, 20, 24, 37, 38
11, 15, 18, 25, 29
4, 7, 14, 23, 39
8, 12, 30, 31, 33
3, 5, 17, 29, 32
6, 13, 25, 35, 39
9, 17, 19, 21, 39
4, 14, 22, 30, 33
8, 9, 35, 36, 38
2, 7, 21, 22, 27
5, 16, 19, 32, 37
11, 13, 20, 24, 38
3, 4, 8, 17, 27
14, 15, 17, 27, 33
4, 20, 21, 29, 34
9, 20, 21, 28, 40
2, 26, 31, 32, 37
13, 14, 21, 24, 39
10, 20, 27, 28, 39
2, 5, 15, 18, 40
4, 12, 14, 18, 24
3, 4, 25, 31, 37
8, 17, 21, 24, 35
3, 9, 13, 20, 40
24, 28, 32, 37, 39
9, 10, 27, 31, 36
21, 25, 28, 37, 38
5, 7, 9, 16, 33
15, 22, 24, 28, 32
3, 5, 24, 28, 29
8, 14, 34, 35, 38
8, 12, 25, 31, 37
4, 8, 13, 36, 40
1, 20, 21, 26, 37
2, 8, 13, 22, 31
6, 30, 33, 36, 39
1, 18, 21, 29, 39
3, 5, 15, 34, 37
7, 11, 15, 21, 23
1, 2, 20, 26, 29
10, 18, 27, 29, 32
12, 15, 18, 28, 40
11, 18, 29, 30, 32
2, 20, 22, 30, 32
11, 16, 17, 26, 40
11, 19, 26, 38, 40
2, 11, 12, 24, 37
3, 7, 19, 20, 27
3, 7, 10, 28, 37
3, 13, 16, 23, 34
6, 19, 22, 32, 36
1, 9, 17, 32, 38
2, 9, 25, 38, 40
16, 17, 18, 19, 20
1, 8, 22, 29, 36
4, 8, 9, 10, 39
4, 8, 22, 28, 38
1, 10, 18, 20, 39
5, 21, 26, 27, 31
5, 8, 16, 20, 39
5, 10, 12, 32, 37
7, 9, 14, 19, 32
4, 8, 30, 31, 36
3, 6, 28, 38, 39
3, 7, 10, 34, 40
3, 13, 22, 25, 26
3, 13, 22, 24, 40
6, 17, 20, 34, 35
18, 19, 24, 26, 31
19, 20, 26, 27, 39
5, 21, 28, 29, 40
5, 8, 16, 26, 36
4, 8, 13, 28, 32
5, 12, 15, 17, 33
5, 8, 19, 20, 27
3, 6, 18, 24, 38
8, 12, 15, 16, 28
3, 6, 11, 13, 38
2, 4, 9, 11, 36
4, 5, 20, 25, 31
12, 20, 23, 27, 38
6, 8, 11, 18, 19
6, 7, 20, 34, 36
2, 19, 26, 37, 40
12, 14, 17, 20, 35
7, 12, 18, 37, 39
4, 16, 26, 27, 37
1, 5, 16, 27, 32
9, 27, 37, 39, 40
10, 21, 29, 32, 34
2, 12, 20, 37, 40
3, 9, 13, 14, 20
4, 5, 6, 36, 40
1, 5, 11, 13, 16
8, 19, 22, 26, 40
10, 17, 18, 22, 29
10, 12, 17, 19, 27
20, 29, 37, 38, 39
6, 11, 19, 32, 40
5, 9, 16, 34, 39
13, 15, 20, 21, 28
13, 14, 15, 28, 32
2, 10, 15, 34, 35
13, 20, 34, 38, 40
1, 16, 18, 23, 37
2, 16, 23, 29, 33
3, 12, 16, 29, 39
4, 16, 17, 28, 37
2, 8, 25, 32, 35
6, 14, 24, 29, 40
7, 17, 29, 31, 34
1, 5, 10, 25, 33
13, 14, 15, 30, 39
8, 13, 19, 21, 29
4, 6, 14, 21, 23
10, 19, 21, 23, 36
2, 3, 13, 36, 40
4, 11, 19, 33, 36
8, 22, 30, 32, 36
32, 33, 36, 39, 40
8, 14, 23, 25, 37
10, 21, 27, 33, 35
5, 15, 22, 31, 40
4, 12, 23, 31, 35
10, 12, 23, 30, 37
2, 6, 8, 24, 35
1, 4, 7, 22, 39
8, 13, 24, 31, 34
5, 19, 32, 33, 37
9, 10, 12, 16, 26
5, 12, 25, 27, 28
3, 8, 9, 14, 32
4, 15, 25, 34, 36
6, 9, 26, 27, 30
13, 21, 23, 32, 33
3, 4, 11, 21, 24
2, 3, 17, 31, 32
2, 10, 11, 15, 18
4, 10, 18, 28, 36
2, 9, 10, 11, 16
22, 23, 37, 39, 40
17, 23, 33, 35, 36
10, 11, 12, 15, 30
8, 10, 22, 25, 29
8, 9, 12, 38, 40
5, 6, 25, 30, 35
6, 9, 15, 36, 39
18, 21, 28, 29, 37
5, 14, 17, 22, 24
2, 10, 19, 38, 39
14, 19, 22, 36, 39
5, 20, 27, 28, 31
4, 6, 17, 19, 37
9, 11, 13, 16, 20
2, 6, 22, 27, 37
12, 16, 18, 25, 27
19, 20, 36, 37, 40
1, 2, 14, 18, 40
1, 5, 6, 23, 31
4, 13, 20, 31, 35
4, 14, 22, 25, 39
4, 7, 11, 16, 23
6, 12, 14, 21, 23
5, 17, 20, 24, 25
2, 17, 22, 25, 31
1, 26, 27, 35, 38
12, 16, 24, 25, 34
3, 5, 16, 26, 40
2, 13, 22, 35, 38
14, 21, 22, 23, 38
7, 34, 35, 36, 40
3, 9, 26, 27, 29
5, 10, 13, 14, 17
7, 15, 21, 31, 33
19, 24, 25, 30, 38
4, 5, 9, 25, 26
2, 17, 30, 37, 40
7, 10, 11, 25, 30
15, 18, 20, 25, 32
7, 20, 22, 34, 35
10, 14, 19, 24, 33
11, 12, 24, 33, 35
11, 14, 16, 17, 20
6, 10, 24, 26, 29
17, 20, 31, 33, 38
2, 18, 21, 27, 35
8, 10, 19, 23, 24
4, 8, 27, 29, 32
5, 16, 22, 34, 37
6, 12, 18, 21, 35
6, 17, 18, 29, 37
10, 26, 30, 31, 37
6, 9, 14, 15, 21
8, 18, 19, 22, 39
1, 12, 13, 16, 19
5, 26, 31, 36, 39
3, 20, 27, 37, 39
5, 22, 31, 36, 37
20, 23, 24, 34, 39
3, 21, 24, 26, 35
2, 20, 35, 38, 40
2, 6, 11, 23, 38
3, 25, 26, 30, 32
1, 17, 28, 33, 36
5, 16, 20, 26, 28
18, 24, 25, 27, 32
8, 14, 18, 27, 37
3, 12, 14, 27, 36
5, 12, 17, 21, 32
6, 7, 25, 26, 39
6, 20, 27, 31, 33
3, 9, 29, 32, 34
4, 11, 13, 18, 31
7, 29, 33, 36, 40
2, 16, 17, 18, 40
6, 13, 30, 34, 35
2, 9, 16, 22, 36
26, 28, 34, 37, 40
9, 23, 25, 27, 33
3, 9, 24, 25, 31
3, 6, 26, 27, 31
3, 5, 13, 18, 19
12, 23, 24, 31, 34
21, 30, 35, 36, 38
8, 9, 14, 30, 31
9, 13, 19, 28, 34
8, 30, 33, 34, 38
11, 15, 16, 24, 25
12, 22, 23, 39, 40
3, 7, 18, 20, 40
6, 13, 22, 26, 35
5, 17, 21, 25, 26
12, 21, 24, 33, 34
6, 22, 28, 38, 40
2, 12, 16, 20, 30
19, 21, 29, 30, 36
3, 15, 18, 22, 39
6, 14, 20, 26, 34
8, 14, 28, 32, 40
2, 15, 26, 31, 40
3, 5, 20, 26, 35
9, 13, 21, 22, 39
1, 5, 14, 20, 30
